id,nom,marque,caracteristiques,prix,API  prises en charge,Accessoires inclus,Affichage,Alimentation,Ancrable,Appareil d'entrée,Avertissement sur les couleurs de l'image,Batterie,Cache par processeur,Capteurs,Caractéristiques,Caractéristiques principales du processeur,Cartes mémoire flash prises en charge,Clavier,Clavier numérique,Contrôleur de stockage,Contrôleur graphique,Copilot+ PC,Couleur,Couleur du boîtier,Dimensions (LxPxH) - tablette,Disque dur,Débit d'absorption spécifique (DAS),Détails d'interface,Empreinte carbone,Fonctionnalités,Fonctions,Fourni avec,Fournisseur de services,Garantie du fabricant,Graphique,Horloge améliorée (OC),Horloge boostée,Indice de réparabilité,Intelligence Apple,Interface mémoire,Jeu,Localisation,Logiciel(s) inclus,Matériaux de terres rares,Microsoft Copilot,Moniteur,Moteur graphique,Mémoire,Mémoire cache,Mémoire interne,Mémoire vidéo,Nombre de boutons,Nombre maximum de moniteurs,Normes environnementales,Noyaux CUDA,Performances,Poids,Processeur,Programme de ventes par le fabricant,Prêt pour la réalité virtuelle,RAM,Réseau,Réseaux,Résolution,Résolution maximale,Rétroéclairage du clavier,Services inclus,Stockage,Stockage optique,Support,Système d'exploitation,Système d'exploitation fourni,Système d'exploitation requis,Sécurité,Technologie de Plate-forme,Technologie de connectivité,Technologie de détection de mouvements,Transmission à large bande sans fil,Type,Type d'emballage,Type de Produit,Type de bus,Type de tarification,Unité de traitement neural (NPU),Vitesse de la mémoire,Webcam intégrée
11847969,Surface Pro 12'' SNAPDRAGON /24/1TB - Platinum,MICROSOFT,"12-inch - tablette - Snapdragon X Plus - X1P-42-100 / jusqu'à 3.4 GHz - Win 11 Pro - Qualcomm Adreno - 24 Go RAM - 1 To SSD - 12"" écran tactile 2196 x 1464 @ 90 Hz - NFC, Wi-Fi 7, Bluetooth - platine",1470.54,,,"12"" écran tactile 2196 x 1464 @ 90 Hz - 220 ppi",,Oui,,,2 cellules - jusqu'à 16 heures,,,,,,,,,,Yes,Platine,,,,,,,,"Accéléromètre, magnétomètre, gyroscope, capteur de couleur ambiante",,,Garantie limitée - 1 an,Qualcomm Adreno,,,,,,,Région : Allemagne,,,,,,24 Go LPDDR5X,,,,,,ENERGY STAR,,,686 g,"Qualcomm Snapdragon X Plus X1P-42-100 / 3.2 GHz, jusqu'à 3.4 GHz / 30 Mo Cache",,,,,"NFC, 802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,,,1 To SSD,,,Win 11 Pro - Bulgarien / Croate / Tchèque / Allemand / Néerlandais / Estonien / Anglais (R.-U.) / Anglais (É.-U.) / Français / Grec / Hongrois / Letton / Lituanien / Polonais / Roumain / Slovène / Slovaque,,,Trusted Platform Module (TPM 2.0) Security Chip with Microsoft Pluton,,,,,,,Tablette - AI Ready - aucun clavier,,,Qualcomm Hexagon - jusqu'à 45 TOPS,,Oui
11847971,Surface Pro 12'' SNAPDRAGON /16/256 - Platinum,MICROSOFT,"12-inch - tablette - Snapdragon X Plus - X1P-42-100 / jusqu'à 3.4 GHz - Win 11 Pro - Qualcomm Adreno - 16 Go RAM - 256 Go SSD - 12"" écran tactile 2196 x 1464 @ 90 Hz - NFC, Wi-Fi 7, Bluetooth - platine",966.69,,,"12"" écran tactile 2196 x 1464 @ 90 Hz - 220 ppi",,Oui,,,2 cellules - jusqu'à 16 heures,,,,,,,,,,Yes,Platine,,,,,,,,"Accéléromètre, magnétomètre, gyroscope, capteur de couleur ambiante",,,Garantie limitée - 1 an,Qualcomm Adreno,,,,,,,Région : Allemagne,,,,,,16 Go LPDDR5X,,,,,,ENERGY STAR,,,686 g,"Qualcomm Snapdragon X Plus X1P-42-100 / 3.2 GHz, jusqu'à 3.4 GHz / 30 Mo Cache",,,,,"NFC, 802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,,,256 Go SSD,,,Win 11 Pro - Bulgarien / Croate / Tchèque / Allemand / Néerlandais / Estonien / Anglais (R.-U.) / Anglais (É.-U.) / Français / Grec / Hongrois / Letton / Lituanien / Polonais / Roumain / Slovène / Slovaque,,,Trusted Platform Module (TPM 2.0) Security Chip with Microsoft Pluton,,,,,,,Tablette - AI Ready - aucun clavier,,,Qualcomm Hexagon - jusqu'à 45 TOPS,,Oui
11847976,Surface Pro 12'' SNAPDRAGON /16/512 - Platinum,MICROSOFT,"12-inch - tablette - Snapdragon X Plus - X1P-42-100 / jusqu'à 3.4 GHz - Win 11 Pro - Qualcomm Adreno - 16 Go RAM - 512 Go SSD - 12"" écran tactile 2196 x 1464 @ 90 Hz - NFC, Wi-Fi 7, Bluetooth - platine",1067.21,,,"12"" écran tactile 2196 x 1464 @ 90 Hz - 220 ppi",,Oui,,,2 cellules - jusqu'à 16 heures,,,,,,,,,,Yes,Platine,,,,,,,,"Accéléromètre, magnétomètre, gyroscope, capteur de couleur ambiante",,,Garantie limitée - 1 an,Qualcomm Adreno,,,,,,,Région : Allemagne,,,,,,16 Go LPDDR5X,,,,,,ENERGY STAR,,,686 g,"Qualcomm Snapdragon X Plus X1P-42-100 / 3.2 GHz, jusqu'à 3.4 GHz / 30 Mo Cache",,,,,"NFC, 802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,,,512 Go SSD,,,Win 11 Pro - Bulgarien / Croate / Tchèque / Allemand / Néerlandais / Estonien / Anglais (R.-U.) / Anglais (É.-U.) / Français / Grec / Hongrois / Letton / Lituanien / Polonais / Roumain / Slovène / Slovaque,,,Trusted Platform Module (TPM 2.0) Security Chip with Microsoft Pluton,,,,,,,Tablette - AI Ready - aucun clavier,,,Qualcomm Hexagon - jusqu'à 45 TOPS,,Oui
11854246,HP EliteBook 850 G8 Notebook,HP INC,"Intel Core i7 - 1185G7 / jusqu'à 4.8 GHz - vPro - Win 11 Pro - GF MX450  - 16 Go RAM - 512 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - clavier : Français - reconditionné certifié",936.0,,,"15.6"" 1920 x 1080 / Full HD",,,ClickPad,,3 cellules,,,,,,Français,,,,,,,,,,,,,,,,,NVIDIA GeForce MX450 / Intel Iris Xe Graphics,,,8.5 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR4 (1 x 16 GB),,,2 Go GDDR6 SDRAM,,,,,,1.68 kg,Intel Core i7 (11ème génération) - 1185G7 jusqu'à 4.8 GHz / 12 Mo Cache,,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2",,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro - Anglais/Français,,,"Trusted Platform Module (TPM 2.0) Security Chip, lecteur d'empreintes digitales",Intel vPro Platform,,,,,,Ordinateur portable,,Reconditionné certifié,,,Oui
11854251,HP EliteBook 840 G8 Notebook,HP INC,"Intel Core i5 - 1135G7 / jusqu'à 4.2 GHz - Win 11 Pro - Carte graphique Intel Iris Xe - 16 Go RAM - 256 Go SSD NVMe - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - clavier : Français - reconditionné certifié",754.0,,,"14"" WLED 1920 x 1080 / Full HD @ 60 Hz",,,"Bouton de commande, ClickPad",,3 cellules,,,,,,Français,,,,,,,,,,,,,Capteur à effet Hall,,,,Carte graphique Intel Iris Xe,,,8.5 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR4 (2 x 8 Go),,,,,,ENERGY STAR,,,1.32 kg,"Intel Core i5 (11ème génération) - 1135G7 / 2.4 GHz, jusqu'à 4.2 GHz / 8 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2",,,Oui,,256 Go SSD - NVMe,,,Win 11 Pro - Anglais/Français,,,"Trusted Platform Module (TPM 2.0) Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,Reconditionné certifié,,,Oui
10526824,HP 245 G10 Notebook,HP INC,"AMD Ryzen 5 - 7530U / jusqu'à 4.5 GHz - Win 11 Pro - Radeon Graphics - 16 Go RAM - 512 Go SSD NVMe - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6, Bluetooth - argent turbo - clavier : Français",754.0,,,"14"" WLED 1920 x 1080 / Full HD @ 60 Hz",,,,L'image du produit peut être d'une couleur différente,3 cellules,,,,,,Français,,,,,Argent turbo,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an - sur site ¦ Garantie limitée - batterie - 1 an,AMD Radeon Graphics,,,6.3 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR4 (1 x 16 Go (non accessible au client/améliorable)),,,,,,ENERGY STAR,,,1.36 kg,"AMD Ryzen 5 7530U / 2 GHz, jusqu'à 4.5 GHz / 16 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.3",,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro - Anglais/Français,,,,,,,,,,Ordinateur portable,,,,,Oui
10526827,HP 245 G10 Notebook,HP INC,"AMD Ryzen 5 - 7530U / jusqu'à 4.5 GHz - Win 11 Home - Radeon Graphics - 16 Go RAM - 512 Go SSD NVMe - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6, Bluetooth - argent turbo - clavier : Français",726.0,,,"14"" WLED 1920 x 1080 / Full HD @ 60 Hz",,,,L'image du produit peut être d'une couleur différente,3 cellules,,,,,,Français,,,,,Argent turbo,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an - sur site ¦ Garantie limitée - batterie - 1 an,AMD Radeon Graphics,,,6.3 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR4 (1 x 16 Go (non accessible au client/améliorable)),,,,,,ENERGY STAR,,,1.36 kg,"AMD Ryzen 5 7530U / 2 GHz, jusqu'à 4.5 GHz / 16 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.3",,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro - Anglais/Français,,,,,,,,,,Ordinateur portable,,,,,Oui
10526828,HP 255 G10 Notebook,HP INC,"AMD Ryzen 5 - 7530U / jusqu'à 4.5 GHz - Win 11 Home - Radeon Graphics - 16 Go RAM - 512 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6, Bluetooth - argent turbo - clavier : Français",773.0,,,"15.6"" WLED 1920 x 1080 / Full HD @ 60 Hz",,,,,3 cellules,,,,,,Français,Oui,,,,Argent turbo,,,,,,,,,,,,AMD Radeon Graphics,,,6.5 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR4 (1 x 16 GB),,,,,,ENERGY STAR,,,1.52 kg,"AMD Ryzen 5 7530U / 2 GHz, jusqu'à 4.5 GHz / 16 Mo Cache",HP Smart Buy,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.3",,,,,512 Go SSD - NVMe,,,Win 11 Home - Anglais/Français,,,,,,,,,,Ordinateur portable,,,,,Oui
11891806,HP 250R G9 Notebook,HP INC,"Intel Core 3 - 100U / jusqu'à 4.7 GHz - Win 11 Home - Intel Graphics - 16 Go RAM - 512 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Éthernet - Wi-Fi 6 - cendres argent sombre - clavier : Français",515.0,,,"15.6"" WLED 1920 x 1080 / Full HD @ 60 Hz",,,,,3 cellules,,,,,,Français,,,,,Cendres argent sombre,,,,,,,,,,,,Intel Graphics,,,,,,,Langue : français / région : France,,,,,,16 Go DDR4 (1 x 16 GB),,,,,,,,,1.74 kg,"Intel Core 3 (Série 1) - 100U / 1.2 GHz, jusqu'à 4.7 GHz / 10 Mo Cache",HP Smart Buy,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2, Éthernet",,,,,512 Go SSD - NVMe,,,Win 11 Home - Anglais/Français,,,Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,,,Oui
11786871,ASUS ROG Strix G18 G815LP-S9084W,ASUSTEK,"S9084W - Intel Core Ultra 9 - 275HX / jusqu'à 5.4 GHz - Win 11 Home - GeForce RTX 5070 - 32 Go RAM - 2 To SSD NVMe - 18"" 2560 x 1600 (WQXGA) @ 240 Hz - 2.5 Gigabit Ethernet - Wi-Fi 7, Bluetooth - gris eclipse",2249.99,,,"18"" 2560 x 1600 / WQXGA @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Gris eclipse,,,,,,,,,,,Garantie limitée - 2 ans - enlèvement et retour,NVIDIA GeForce RTX 5070 / Intel Graphics - jusqu'à 8 TOPS,,,9.9 (sur 10),,,Oui,,,,,,,32 Go DDR5 (2 x 16 Go),,,8 Go GDDR7 SDRAM,,,,,,3.42 kg,"Intel Core Ultra 9 (Série 2) - 275HX / 2.7 GHz, jusqu'à 5.4 GHz / 36 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, 2.5 Gigabit Ethernet",,,Oui (RGB),,2 To SSD - NVMe,,,Win 11 Home,,,Firmware Trusted Platform Module (TPM) Security Chip,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11786875,ASUS VivoBook 17 X1704VA-AU762W,ASUSTEK,"AU762W - Conception de charnière à 180 degrés - Intel U-Series - U300 / jusqu'à 4.4 GHz - Win 11 Home - UHD Graphics - 8 Go RAM - 512 Go SSD NVMe - 17.3"" 1920 x 1080 (Full HD) - Wi-Fi 6, Bluetooth - bleu calme",416.66,,,"17.3"" 1920 x 1080 / Full HD @ 60 Hz",,,,,3 cellules,,,,,,,Oui,,,,Bleu calme,,,,,,,,,,,Garantie limitée - 2 ans - enlèvement et retour,Intel UHD Graphics,,,9.2 (sur 10),,,,,,,,,,8 Go DDR4 (8 GB (soudé)),,,,,,ENERGY STAR EPEAT Silver,,,2.1 kg,"Intel U-Series U300 / 1.2 GHz, jusqu'à 4.4 GHz / 8 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.3",,,,,512 Go SSD - NVMe,,,Win 11 Home,,,Firmware Trusted Platform Module (TPM) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11533974,Lenovo Yoga Book 9 14IAH10 83KJ,LENOVO,"Tablette - conception inclinable - Intel Core Ultra 7 - 255H / jusqu'à 5.1 GHz - Evo - Win 11 Home - Arc Graphics 140T - 32 Go RAM - 1 To SSD NVMe - 14"" OLED écran tactile 2880 x 1800 (WQXGA+) @ 120 Hz - Wi-Fi 7, Bluetooth - sarcelle de marée - clavier : Français - avec Souris Yoga Slim, Housse Lenovo YOGA 14 pouces (Tidal ",2999.0,,,"14"" OLED écran tactile 2880 x 1800 / WQXGA+ @ 120 Hz",,,"Clavier, numériseur, stylo numérique",,,,,,,,Français,,,,,Sarcelle de marée,,,,,,,,"Accéléromètre, capteur gyroscopique, capteur à effet Hall","Souris Yoga Slim, Housse Lenovo YOGA 14 pouces (Tidal Teal)",,Garantie limitée - 2 ans - enlèvement et retour ¦ Garantie limitée - batterie - 1 an,Intel Arc Graphics 140T - jusqu'à 74 TOPS,,,8.2 (sur 10),,,,Langue : français / région : France,,,,,,32 Go LPDDR5X (la mémoire fournie est soudée),,,,,,ENERGY STAR EPEAT Gold,,,1.219 kg,Intel Core Ultra 7 (Série 2) - 255H jusqu'à 5.1 GHz / 24 Mo Cache,,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,Oui,,1 To SSD - NVMe,,,Win 11 Home - français,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,Intel Evo,,,,,,Tablette - 2 en 1 - conception inclinable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11534181,HP EliteBook Ultra G1i Notebook Next Gen AI,HP INC,"Conception de charnière à 180 degrés - Intel Core Ultra 7 - 258V / jusqu'à 4.8 GHz - Win 11 Pro - Intel Arc Graphics 140V - 32 Go RAM - 1 To SSD NVMe, TLC - 14"" OLED écran tactile 2880 x 1800 (2.8K) - Wi-Fi 7, Bluetooth - bleu atmosphérique - clavier : Français - avec HP Wolf Pro Security Edition (1 an)",2349.0,,,"14"" OLED écran tactile 2880 x 1800 / 2.8K",,,Application ImagePad,,6 cellules,,,,,,Français,,,,,Bleu atmosphérique,,,,,,,,"Accéléromètre, capteur thermique IR, gyroscope",HP Wolf Pro Security Edition (1 an),,Garantie limitée - 1 an ¦ Garantie limitée - batterie - 1 an ¦ Garantie limitée - logiciel - 90 jours,Intel Arc Graphics 140V - jusqu'à 64 TOPS,,,,,,,Langue : français / région : France,,,,,,32 Go LPDDR5X (la mémoire fournie est soudée),,,,,,ENERGY STAR,,,1.19 kg,"Intel Core Ultra 7 (Série 2) - 258V / 2.2 GHz, jusqu'à 4.8 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,Oui,,"1 To SSD - NVMe, TLC",,,Win 11 Pro - Anglais/Français,,,Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,Intel AI Boost - jusqu'à 47 TOPS,,Oui
11537144,OMEN GAMING HP 16-ah0019nf,HP INC,OMEN GAMING HP 16-ah0019nf Ultra 9 - 275HX (24C) 32GB DDR5 2DM 5600 2TB PCIe Gen4 Performance NVIDIA GeForce RTX 5080 16GB VRAM 330 Watt OST W11H6 ADV 16.0 2.5K (2560x1600) Antiglare Low Blue Light IPS VRR 240Hz 500 nits Intel Gale Peak 2 Wi-Fi 7 BE200 + BT5.4 (802.11be 2x2),2699.1,,,"16"" 2560 x 1600 / WQXGA @ 240 Hz",,,Application ImagePad,,6 cellules,,,,,,Français,Oui,,,,Noir ombré,,,,,,,,Capteur thermique IR,,,Garantie limitée - pièces et main d'oeuvre - 1 an,NVIDIA GeForce RTX 5080 / Intel Graphics - jusqu'à 8 TOPS,,,7.4 (sur 10),,,Oui,Langue : français / région : France,,,,,,32 Go DDR5 (2 x 16 Go),,,16 Go GDDR7 SDRAM,,,,,,2.68 kg,"Intel Core Ultra 9 (Série 2) - 275HX / 2.7 GHz, jusqu'à 5.4 GHz / 36 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, Gigabit Ethernet",,,Oui (RGB),,"2 To SSD - NVMe, Performance",,,Win 11 Home - Anglais/Français,,,,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11537145,OMEN GAMING HP 16-ah0020nf,HP INC,OMEN GAMING HP 16-ah0020nf Ultra 9 - 275HX (24C) 32GB DDR5 2DM 5600 2TB PCIe Gen4 Performance NVIDIA GeForce RTX 5070 Ti 12GB VRAM 330 Watt OST W11H6 ADV 16.0 2.5K (2560x1600) Antiglare Low Blue Light IPS VRR 240Hz 500 nits Intel Gale Peak 2 Wi-Fi 7 BE200 + BT5.4 (802.11be 2x2),2249.1,,,"16"" 2560 x 1600 / WQXGA @ 240 Hz",,,Application ImagePad,,6 cellules,,,,,,Français,Oui,,,,Noir ombré,,,,,,,,Capteur thermique IR,,,Garantie limitée - pièces et main d'oeuvre - 1 an,NVIDIA GeForce RTX 5070 Ti / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,Langue : français / région : France,,,,,,32 Go DDR5 (2 x 16 Go),,,12 Go GDDR7 SDRAM,,,,,,2.68 kg,"Intel Core Ultra 9 (Série 2) - 275HX / 2.7 GHz, jusqu'à 5.4 GHz / 36 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, Gigabit Ethernet",,,Oui (RGB),,"2 To SSD - NVMe, Performance",,,Win 11 Home - Anglais/Français,,,,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11537147,OMEN GAMING HP 16-ah0021nf,HP INC,OMEN GAMING HP 16-ah0021nf Ultra 7 - 255HX (20C) 32GB DDR5 2DM 5600 2TB PCIe Gen4 Performance NVIDIA GeForce RTX 5070 8GB VRAM 280 Watt OST W11H6 ADV 16.0 2.5K (2560x1600) Antiglare Low Blue Light IPS VRR 240Hz 500 nits Intel Gale Peak 2 Wi-Fi 7 BE200 + BT5.4 (802.11be 2x2),1799.1,,,"16"" 2560 x 1600 / WQXGA @ 240 Hz",,,Application ImagePad,,6 cellules,,,,,,Français,Oui,,,,"Noir ombré, chrome noir (logo)",,,,,,,,Capteur thermique IR,,,Garantie limitée - pièces et main d'oeuvre - 1 an,NVIDIA GeForce RTX 5070 / Intel Graphics - jusqu'à 8 TOPS,,,7.4 (sur 10),,,Oui,Langue : français / région : France,,,,,,32 Go DDR5 (2 x 16 Go),,,8 Go GDDR7 SDRAM,,,,,,2.49 kg,"Intel Core Ultra 7 (Série 2) - 255HX / 2.4 GHz, jusqu'à 5.2 GHz / 30 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, Gigabit Ethernet",,,Oui (RGB),,"2 To SSD - NVMe, Performance",,,Win 11 Home - Anglais/Français,,,,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
10518541,Dell Inspiron 15 3530,DELL,"Intel Core i5 - i5-1334U / jusqu'à 4.6 GHz - Win 11 Pro - Carte graphique Intel Iris Xe - 16 Go RAM - 512 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) @ 120 Hz - Wi-Fi 6 - noir de charbon - BTS - avec 1 an basique sur site",554.18,,,"15.6"" 1920 x 1080 / Full HD @ 120 Hz - 141 ppi",,,,,3 cellules,,,,,,,Oui,,,,Noir de charbon,,,,1.195 W/kg (body),,288 kg d'émissions de carbone,,,,,,Carte graphique Intel Iris Xe,,,7.6 (sur 10),,,,,,,,,,16 Go DDR4 (2 x 8 Go),,,,,,,,,1.66 kg,"Intel Core i5 (13ème génération) - i5-1334U / 1.3 GHz, jusqu'à 4.6 GHz / 12 Mo Cache",Dell Smart Selection,,,,"Bluetooth, 802.11a/b/g/n/ac/ax",,,,1 an basique sur site,512 Go SSD - NVMe,,,Win 11 Pro - néerlandais / anglais / français / allemand / italien,,,,,,,,,,Ordinateur portable,,Build To Stock (BTS),,,Oui
10305681,Lenovo ThinkBook 16 G7 ARP 21MW,LENOVO,"Conception de charnière à 180 degrés - AMD Ryzen 7 - 7735HS / jusqu'à 4.75 GHz - Win 11 Pro - Radeon 680M - 16 Go RAM - 512 Go SSD NVMe - 16"" IPS 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - double ton gris arctique - clavier : Français - avec 1 an de support Premier Lenovo",1061.2,,,"16"" 1920 x 1200 / WUXGA @ 60 Hz",,,,,Jusqu'à 12.5 heures,,,,,,Français,Oui,,,,Double ton gris arctique,,,,,,,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site - temps de réponse : jour ouvré suivant,AMD Radeon 680M,,,8.1 (sur 10),,,,Langue : français / région : France,,,,,,16 Go DDR5 (1 x 16 GB),,,,,,"TCO Certified Notebooks 9, ENERGY STAR EPEAT Gold",,,1.7 kg,"AMD Ryzen 7 7735HS / 3.2 GHz, jusqu'à 4.75 GHz / 16 Mo Cache",Lenovo TopSeller,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui,1 an de support Premier Lenovo,512 Go SSD - NVMe,,,Win 11 Pro - français,,,"Firmware Trusted Platform Module (TPM 2.0) Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11526610,Lenovo IdeaPad Slim 3 15IAN8 82XB,LENOVO,"Conception de charnière à 180 degrés - Intel Core i3 - N305 / jusqu'à 3.8 GHz - Win 11 Home in S mode - UHD Graphics - 8 Go RAM - 128 Go SSD UFS 3.1 - 15.6"" TN 1920 x 1080 (Full HD) - Wi-Fi 6 - gris arctique - clavier : Français",469.0,,,"15.6"" 1920 x 1080 / Full HD",,,,,,,,,,,Français,Oui,,,,Gris arctique,,,,,,225 kg d'émissions de carbone,,,,,Garantie limitée - 2 ans - enlèvement et retour ¦ Garantie limitée - batterie - 1 an,Intel UHD Graphics,,,6.6 (sur 10),,,,Langue : français / région : France,,,,,,8 Go LPDDR5 (la mémoire fournie est soudée),,,,,,ENERGY STAR EPEAT Silver,,,1.55 kg,Intel Core i3 N305 jusqu'à 3.8 GHz / 6 Mo Cache,,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2",,,,,128 Go SSD - UFS 3.1,,,Win 11 Home in S mode - français,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11526611,Lenovo IdeaPad Slim 3 14AMN8 82XN,LENOVO,"AMD Ryzen 5 - 7520U / jusqu'à 4.3 GHz - Win 11 Home - Radeon 610M - 16 Go RAM - 512 Go SSD NVMe - 14"" TN 1920 x 1080 (Full HD) - Wi-Fi 6 - gris arctique - clavier : Français",599.0,,,"14"" 1920 x 1080 / Full HD",,,,,,,,,,,Français,,,,,Gris arctique,,,,,,219 kg d'émissions de carbone,,,,,Garantie limitée - 2 ans - enlèvement et retour ¦ Garantie limitée - batterie - 1 an,AMD Radeon 610M,,,6.6 (sur 10),,,,Langue : français / région : France,,,,,,16 Go LPDDR5 (la mémoire fournie est soudée),,,,,,ENERGY STAR EPEAT Silver,,,1.37 kg,"AMD Ryzen 5 7520U / 2.8 GHz, jusqu'à 4.3 GHz / 4 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2",,,,,512 Go SSD - NVMe,,,Win 11 Home - français,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,,,Oui
11526612,Lenovo IdeaPad Slim 5 14Q8X9 83HL,LENOVO,"Snapdragon X - X1-26-100 / jusqu'à 2.976 GHz - Win 11 Home (sur ARM) - Qualcomm Adreno - 32 Go RAM - 512 Go SSD NVMe - 14"" OLED 1920 x 1200 - Wi-Fi 7, Bluetooth - gris nuage - clavier : Français",999.0,,,"14"" OLED 1920 x 1200 / WUXGA @ 60 Hz",,,,,Jusqu'à 25.2 heures,,,,,,Français,,,,Yes,Gris nuage,,,,,,190 kg d'émissions de carbone,,,,,Garantie limitée - 2 ans - enlèvement et retour ¦ Garantie limitée - batterie - 1 an,Qualcomm Adreno,,,6.6 (sur 10),,,,Langue : français / région : France,,,,,,32 Go LPDDR5X (la mémoire fournie est soudée),,,,,,ENERGY STAR EPEAT Gold,,,1.48 kg,"Qualcomm Snapdragon X X1-26-100 / 2.96 GHz, jusqu'à 2.976 GHz",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,,,512 Go SSD - NVMe,,,Win 11 Home (sur ARM) - français,,,"Microsoft Pluton Trusted Platform Module (TPM 2.0) Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,Qualcomm Hexagon - jusqu'à 45 TOPS,,Oui
