id,nom,marque,caracteristiques,prix,Accessoires inclus,Alimentation,Alimentation redondante,Appareils intégrés,Bande cellulaire,Bande de fréquence,Batterie,Budget PoE,Caméras IP prises en charge,Capacité,Capacité d'alimentation,Caractéristiques,Catégorie,Compatibilité TTA,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs (deuxième extrémité),Connecteurs d'entrée,Conçu pour,Couleur,Courant électrique max.,Câble,Dimensions d'ordinateur portable prises en charge,Disque dur,Disque(s) dur(s) pris en charge,Distance de transfert max.,Débit de transfert de données,Débit de transfert max.,Détails du dispositif d'alimentation,Fonctionnalité VoIP,Fonctionne avec Chromebook,Fonctions,Format,Format de compression,Fourni avec,Fréquence d'images,Garantie du fabricant,Génération,Hauteur (unités de rack),Informations sur la licence,Interface de station d'accueil,Interfaces de téléphonie,Interfaces vidéo,Intérieur / Extérieur,Localisation,Longueur,Longueur du câble,Matériau du produit,Moyen de transmission,Mémoire flash,Nbre de licences,Nombre d'utilisateurs KVM,Nombre de modules de serveurs lames pris en charge,Nombre de ports,Nombre de ports WAN,Normes de conformité,Normes environnementales,Performances,Poids,Ports,Ports auxiliaires,Positionnement/montage,Power Over Ethernet (PoE),Prise en charge de l'alimentation sous Ethernet (PoE),Prise en charge fournie,Processeur,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole cellulaire,Protocole de Routage,Protocole de gestion à distance,Protocole de liaison de données,Protocole réseau / transport,Protocoles VoIP,Périphérique d'alimentation,Quantité emballée,RAM,Référence équivalente à celle du fabricant d'origine,Réseaux,Résolution d'image,Services inclus,Sous-type,Support de cadre Jumbo,Système TV,Système d'exploitation requis,Taille de la table d'adresses MAC,Tarification de licence,Technologie,Tension,Tension d'entrée,Tension de sortie,Tension fournie,Tension requise,Type,Type d'interface (bus),Type de Produit,Type de boîtier,Type de câblage,Type de fibres optiques,Type de mise à niveau,Type de mémoire,Type de prise,Type de tarification,Vitesse,Vérification de l'Intégrité des Données
7924664,HPE Aruba 6200M 24G 4SFP+ Switch,HP ENT,Commutateur - distance max. d'empilage de 10 km - C3 - Géré - 24 x 10/100/1000 + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage) - de l'avant et du côté vers l'arrière - Montable sur rack - BTO,6285.0,,CA 100-120/200-240 V (50/60 Hz),,,,,,,,Interfaces virtuelles commutées (SVI): 128 ¦ Capacité de table hôte IPv4: 8000 ¦ Capacité de table hôtes IPv6: 8000 ¦ Routes IPv4 (monodiffusion): 2000 ¦ Routes IPv6 (monodiffusion): 2000 ¦ Groupes IGMP: 1000 ¦ Groupes MLD: 1000 ¦ Entrées ACL IPv4 (intrusion): 1000 ¦ Entrées ACL IPv6 (intrusion): 1000 ¦ Entrées ACL MAC (entrée): 1000 ¦ Entrées ACL IPv4 (sorite): 512 ¦ Entrées ACL IPv6 (sorite): 256 ¦ Entrées ACL MAC (sorite): 512,,"UTM, Auto MDIX, UDLD, Prise en charge de VRRP, Layer 2 switching, QoS, DWRR, CoS, ToS, prise en charge DiffServ, EQS, MIB, NTP, UDLD, RPVST+, BPDU, support IGMP, prise en charge d'ARP, support DNS, ECMP, TPM, portail de gestion d'IUG web, SSM, emplacement de sécurité (compatible avec le verrou de sécurité Kensington)",,,AOS-CX,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1w, IEEE 802.1p, IEEE 802.1Q, IEEE 802.1ab (LLDP), IEEE 802.1s",,Capacité de commutation: 128 Gbps ¦ Débit: 95.2 Mpps ¦ Latence (1 Gops): 2.28 µs ¦ Latence (10 Gops): 1.46 µs ¦ Taille de mémoire tampon de paquets: 8 MB ¦ Bande passante d'empilage: 40 Gbps,5.59 kg,24 x 10/100/1000 + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage),,,,,,,,,,"OSPF, OSPFv2, OSPFv3, RIP-2, ECMP","SNMP, SNMP 2c, SNMP 3, CLI",,,,,,,,,,,Gigabit Ethernet,9220 octets,,,16 000 entrées,,,,,,,,,,,De l'avant et du côté vers l'arrière Montable sur rack 1U,,,,,,BTO,,
7924665,HPE Aruba 6200M 24G Class4 PoE 4SFP+,HP ENT,Commutateur - C3 - Géré - 24 x 10/100/1000 (PoE+) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage) - de l'avant et du côté vers l'arrière - Montable sur rack - PoE+ (740 W),6772.0,,CA 100-120/200-240 V (50/60 Hz),En option,,,,,740 W,,Interfaces virtuelles commutées (SVI): 128 ¦ Capacité de table hôte IPv4: 8000 ¦ Capacité de table hôtes IPv6: 8000 ¦ Routes IPv4 (monodiffusion): 2000 ¦ Routes IPv6 (monodiffusion): 2000 ¦ Groupes IGMP: 1000 ¦ Groupes MLD: 1000 ¦ Entrées ACL IPv4 (intrusion): 1000 ¦ Entrées ACL IPv6 (intrusion): 1000 ¦ Entrées ACL MAC (entrée): 1000 ¦ Entrées ACL IPv4 (sorite): 512 ¦ Entrées ACL IPv6 (sorite): 256 ¦ Entrées ACL MAC (sorite): 512 ¦ Taille de tampon de paquet: 8 Mo,,"MIB, prise en charge LLDP, DWRR, auto-uplink (MDI/MDI-X auto), prise en charge du réseau local (LAN) virtuel, prise en charge d'IPv6, CoS, QoS, prise en charge d'ACL, compatible DHCP, MVRP, ToS, VXLAN, NTP, RSTP, PIM, BPDU, Prise en charge MSTP, prise en charge RSTP, Prise en charge de STP, protection contre tempête de paquets, Aruba VSF, verrouillage dynamique IPv6, snooping ND, sFlow, prise en charge de Syslog, PVST+, Rapid PVST+",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3af, IEEE 802.3at",,Capacité de commutation: 128 Gbps ¦ Débit: 95.2 Mpps ¦ Latence (1 Gops): 2.28 μs ¦ Latence (10 Gops): 1.46 µs ¦ Bande passante d'empilage: 40 Gbps,5.83 kg,24 x 10/100/1000 (PoE+) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage),,,PoE+,,,,,,,"STP, IGMPv2, IGMPv3, IGMP, MLD, MSTP, RSTP, OSPF, ECMP, PIM-DM, PIM-SM, VRRP","RMON, SNMP 3, SNMP 2c, SNMP, SSH, CLI, TFTP, SFTP",,,,,,,,,,,Gigabit Ethernet,9220 octets,,,,,,,,,,,,,,De l'avant et du côté vers l'arrière Montable sur rack 1U,,,,,,,,
7924666,HPE Aruba 6200M 48G 4SFP+ Switch,HP ENT,Commutateur - distance max. d'empilage de 10 km - C3 - Géré - 48 x 10/100/1000 + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage) - de l'avant et du côté vers l'arrière - Montable sur rack - BTO,8364.0,,CA 100-120/200-240 V (50/60 Hz),,,,,,,,Interfaces virtuelles commutées (SVI): 128 ¦ Capacité de table hôte IPv4: 8000 ¦ Capacité de table hôtes IPv6: 8000 ¦ Routes IPv4 (monodiffusion): 2000 ¦ Routes IPv6 (monodiffusion): 2000 ¦ Groupes IGMP: 1000 ¦ Groupes MLD: 1000 ¦ Entrées ACL IPv4 (intrusion): 1000 ¦ Entrées ACL IPv6 (intrusion): 1000 ¦ Entrées ACL MAC (entrée): 1000 ¦ Entrées ACL IPv4 (sorite): 512 ¦ Entrées ACL IPv6 (sorite): 256 ¦ Entrées ACL MAC (sorite): 512,,"UTM, Auto MDIX, UDLD, Prise en charge de VRRP, Layer 2 switching, QoS, DWRR, CoS, ToS, prise en charge DiffServ, EQS, MIB, NTP, UDLD, RPVST+, BPDU, support IGMP, prise en charge d'ARP, support DNS, ECMP, TPM, portail de gestion d'IUG web, SSM, emplacement de sécurité (compatible avec le verrou de sécurité Kensington)",,,AOS-CX,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1w, IEEE 802.1p, IEEE 802.1Q, IEEE 802.1ab (LLDP), IEEE 802.1s",,"Capacité de commutation: 176 Gbps ¦ Débit: 130,9 Mpps ¦ Latence (1 Gops): 2.28 µs ¦ Latence (10 Gops): 1.46 µs ¦ Taille de mémoire tampon de paquets: 8 MB ¦ Bande passante d'empilage: 40 Gbps",5.73 kg,48 x 10/100/1000 + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage),,,,,,,,,,"OSPF, OSPFv2, OSPFv3, RIP-2, ECMP","SNMP, SNMP 2c, SNMP 3, CLI",,,,,,,,,,,Gigabit Ethernet,9220 octets,,,16 000 entrées,,,,,,,,,,,De l'avant et du côté vers l'arrière Montable sur rack 1U,,,,,,BTO,,
7924668,HPE Aruba 6200M 48G Class4 PoE 4SFP+ Switch,HP ENT,Commutateur - distance max. d'empilage de 10 km - C3 - Géré - 48 x 10/100/1000 (PoE+) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage) - de l'avant et du côté vers l'arrière - Montable sur rack - PoE+ (1440 W) - BTO,10313.0,,CA 100-120/200-240 V (50/60 Hz),,,,,,1440 W,,Interfaces virtuelles commutées (SVI): 128 ¦ Capacité de table hôte IPv4: 8000 ¦ Capacité de table hôtes IPv6: 8000 ¦ Routes IPv4 (monodiffusion): 2000 ¦ Routes IPv6 (monodiffusion): 2000 ¦ Groupes IGMP: 1000 ¦ Groupes MLD: 1000 ¦ Entrées ACL IPv4 (intrusion): 1000 ¦ Entrées ACL IPv6 (intrusion): 1000 ¦ Entrées ACL MAC (entrée): 1000 ¦ Entrées ACL IPv4 (sorite): 512 ¦ Entrées ACL IPv6 (sorite): 256 ¦ Entrées ACL MAC (sorite): 512,,"UTM, Auto MDIX, UDLD, Prise en charge de VRRP, Layer 2 switching, QoS, DWRR, CoS, ToS, prise en charge DiffServ, EQS, MIB, NTP, UDLD, RPVST+, BPDU, support IGMP, prise en charge d'ARP, support DNS, ECMP, TPM, portail de gestion d'IUG web, SSM, emplacement de sécurité (compatible avec le verrou de sécurité Kensington)",,,AOS-CX,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3af, IEEE 802.3at, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1w, IEEE 802.1p, IEEE 802.1Q, IEEE 802.1ab (LLDP), IEEE 802.1s",,"Capacité de commutation: 176 Gbps ¦ Débit: 130,9 Mpps ¦ Latence (1 Gops): 2.28 µs ¦ Latence (10 Gops): 1.46 µs ¦ Taille de mémoire tampon de paquets: 8 MB ¦ Bande passante d'empilage: 40 Gbps",6.15 kg,48 x 10/100/1000 (PoE+) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage),,,PoE+,,,,,,,"OSPF, OSPFv2, OSPFv3, RIP-2, ECMP","SNMP, SNMP 2c, SNMP 3, CLI",,,,,,,,,,,Gigabit Ethernet,9220 octets,,,16 000 entrées,,,,,,,,,,,De l'avant et du côté vers l'arrière Montable sur rack 1U,,,,,,BTO,,
7924669,HPE Aruba 6200M 36G 12SR5 Class6 PoE 4SFP+ Switch,HP ENT,Commutateur - distance max. d'empilage de 10 km - C3 - Géré - 36 x 10/100/1000 (4PPoE) + 12 x 1/2.5/5GBase-T (4PPoE) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage) - de l'avant et du côté vers l'arrière - Montable sur rack - 4PPoE (1440 W) - BTO,14519.0,,CA 100-120/200-240 V (50/60 Hz),,,,,,1440 W,,Interfaces virtuelles commutées (SVI): 128 ¦ Capacité de table hôte IPv4: 8000 ¦ Capacité de table hôtes IPv6: 8000 ¦ Routes IPv4 (monodiffusion): 2000 ¦ Routes IPv6 (monodiffusion): 2000 ¦ Groupes IGMP: 1000 ¦ Groupes MLD: 1000 ¦ Entrées ACL IPv4 (intrusion): 1000 ¦ Entrées ACL IPv6 (intrusion): 1000 ¦ Entrées ACL MAC (entrée): 1000 ¦ Entrées ACL IPv4 (sorite): 512 ¦ Entrées ACL IPv6 (sorite): 256 ¦ Entrées ACL MAC (sorite): 512,,"UTM, Auto MDIX, UDLD, Prise en charge de VRRP, Layer 2 switching, QoS, DWRR, CoS, ToS, prise en charge DiffServ, EQS, MIB, NTP, UDLD, RPVST+, BPDU, support IGMP, prise en charge d'ARP, support DNS, ECMP, TPM, portail de gestion d'IUG web, SSM, emplacement de sécurité (compatible avec le verrou de sécurité Kensington)",,,AOS-CX,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3af, IEEE 802.3at, IEEE 802.3bt, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1w, IEEE 802.1p, IEEE 802.1Q, IEEE 802.1ab (LLDP), IEEE 802.1s",,"Capacité de commutation: 272 Gbps ¦ Débit: 130,9 Mpps ¦ Latence (1 Gops): 2.28 µs ¦ Latence (10 Gops): 1.46 µs ¦ Taille de mémoire tampon de paquets: 8 MB ¦ Bande passante d'empilage: 40 Gbps",6.31 kg,36 x 10/100/1000 (4PPoE) + 12 x 1/2.5/5GBase-T (4PPoE) + 4 x 1 Gigabit/10 Gigabit SFP+ (liaison montante/empilage),,,4PPoE,,,,,,,"OSPF, OSPFv2, OSPFv3, RIP-2, ECMP","SNMP, SNMP 2c, SNMP 3, CLI",,,,,,,,,,,Gigabit Ethernet,9220 octets,,,16 000 entrées,,,,,,,,,,,De l'avant et du côté vers l'arrière Montable sur rack 1U,,,,,,BTO,,
7924919,6x2.5GbE PoE 2x10GbE SFP+ 2x10GbE wbm hr,QNAP,Commutateur - demi-largeur - Géré - 10 x 2.5GBase-T + 2 x 10 Gigabit SFP+ + 6 x 2.5GBase-T + 2 x 10 Gigabit Ethernet - PoE++ (310 W),972.18,,CA 100-240 V (50/60 Hz),,,,,,310 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.1ab (LLDP), IEEE 802.3z, IEEE 802.3an, IEEE 802.3ae, IEEE 802.3x, IEEE 802.3q, IEEE 802.3ad (LACP), IEEE 802.3az",,,1.77 kg,10 x 2.5GBase-T + 2 x 10 Gigabit SFP+ + 6 x 2.5GBase-T + 2 x 10 Gigabit Ethernet,,,PoE++,,,,,,,,,,,,,,,,,,,10 Gigabit Ethernet / 2.5 Gigabit Ethernet,,,,16 000 entrées,,,,,,,,,,,,,,,,,,,
11465567,TP-Link OJB-100 V1,TP-LINK,Link OJB-100 V1 - Boîte de jonction pour point d'accès sans fil - montable sur mur - blanc pomme,8.31,,,,,,,,,,,,,,,,,,,,,,Blanc pomme,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastique,,,,,,,,,,,100.5 g,,,Montable sur mur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11467496,Cisco Catalyst IE3100 Rugged Series,CISCO,Network Essentials - commutateur - Géré - 8 x 10/100/1000 (PoE+) + 2 x combinaison Gigabit SFP/RJ-45 - Montage sur rail DIN - PoE+ (240 W),5247.61,,,En option,,,,,240 W,,Queues: 8 ¦ Groupes IGMP: 512 ¦ Prise en charge de VLAN: 256 ¦ Itinéraires IPv4 indirects: 2000 ¦ Instances STP: 128,,"MRP, REP, support CIP, PROFINET, sans ventilateur, protection contre les surtensions, antichoc, anti-vibration, PTP, Rapid PVST+, PVST+, RPVST, RSPAN, SPAN, FSPAN, Storm Control, VTP v.2, VTP v.3, support d'EtherChannel, support L2TP, Tunnel Q-in-Q, IGMP snooping, snooping MLD, EEM, iPnP, guarde DHCPv6, garde de publicité pour routeur, NEAT, DHCP snooping, DAI, AAA, SCP, QoS, support UDP, support TCP, prise en charge de BOOTP, prise en charge de FTP, prise en charge DiffServ",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 5 ans,,,,,,,,,,,,,,,,,,,"IEEE 1588v2, IEEE 802.1ab (LLDP), IEEE 802.1Q, IEEE 802.1s, IEEE 802.1w, IEEE 802.3ad (LACP), IEEE 802.1x, IEEE 802.1p, IEEE 802.1D, IEEE 802.3ab, IEEE 802.3ah, IEEE 802.3u, IEEE 802.3z, IEEE 802.3af, IEEE 802.3at",,,1.04 kg,8 x 10/100/1000 (PoE+) + 2 x combinaison Gigabit SFP/RJ-45,,,PoE+,,,,,,,"IGMP, IGMPv2, IGMPv3, STP, routage IP statique","DHCP, Modbus, HTTP, HTTPS, MIB, Syslog, NETCONF, RESTCONF, IPv4, IPv6, YANG, TFTP, ICMP, Telnet, SNMP, SNMP 1, SNMP 2, SNMP 3, NTP, RMON",,,,,,,,,,,Gigabit Ethernet,,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
6260997,NETGEAR Smart MS510TXUP,NETGEAR,"Commutateur - L3 Lite - intelligent - 4 x 100/1000/2.5G (PoE++) + 4 x 100/1000/2.5/5/10G (PoE++) + 2 x SFP+ 10 Go (liaison montante) - Montable sur rack, de bureau - PoE++ (295 W)",957.97,,,,,,,,295 W,,Taille de tampon de paquet: 2 MB ¦ Entrées ACL (entrée): 100 ¦ Prise en charge de VLAN: 256 ¦ Groupes IGMP: 256 ¦ Files d'attente prioritaires: 8 ¦ Entrées de surveillance: 256,,"Prise en charge d'ACL, authentification 802.1x, QoS avancée, prise en charge DSCP, protection contre les attaques de Déni de Service, interrogateur IGMP, IGMP snooping, limitation du débit de sortie, EEE, test de câble, GVRP, Voice VLAN, prise en charge LLDP, LLDP-MED, LACP, administré sur le cloud, prise en charge VoIP, ZTP, DHCP snooping, ports protégés, prévention des boucles, mise en miroir des ports, Double image du micrologiciel, possibilité d'évolution vers de nouveaux micrologiciels, stockage et retransmission, WRR, SP, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Unknown Storm Control, contrôle du flux, mode duplex intégral, multidiffusion inconnue de blocage, client DHCP, Guest VLAN, prise en charge DiffServ, détection de bouclage, client DNS, BPDU, EAPOL, prise en charge du protocole SNTP, UDP, prise en charge de Syslog, 3 ventilateurs",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,Europe,,,,,,,,,,,"IEEE 802.1x, IEEE 802.1p, IEEE 802.3az, IEEE 802.1ab (LLDP), IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, UPnP",,"Débit filaire: 140 Gbps ¦ Taux de transfert (paquets de 64 octets): 14,8 Mpps ¦ Latence de cuivre de 2,5 Gops (paquets de 64 octets): 5.903 µs ¦ Latence de cuivre de 2,5 Gops (paquets de 1518 octets): 6.040 µs ¦ Latence de cuivre de 2,5 Gops (paquets de 9216 octets): 6.079 µs ¦ Latence de cuivre de 10 Gops (paquets de 64 octets): 2.420 µs ¦ Latence de cuivre de 10 Gops (paquets de 1518 octets): 2.501 µs ¦ Latence de cuivre de 10 Gops (paquets de 9216 octets): 2.499 µs ¦ Latence de fibre de 10 Gops (paquets de 64 octets): 1.257 µs ¦ Latence de fibre de 10 Gops (paquets de 1518 octets): 1.337 µs ¦ Latence de fibre de 10 Gops (paquets de 9216 octets): 1.348 µs",2.51 kg,4 x 100/1000/2.5G (PoE++) + 4 x 100/1000/2.5/5/10G (PoE++) + 2 x SFP+ 10 Go (liaison montante),,,PoE++,,,,,,,"IGMP, STP, RSTP, MSTP, IGMPv2, IGMPv3, MLD, MLDv2","IPv6, SNMP 1, SNMP 2c, SNMP 3, HTTP, HTTPS, RADIUS, RSTP, RMON 1, RMON 2, RMON 3, RMON 9, TACACS+",,,,,,,,,,,,10KB,,,32 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
6260998,NETGEAR Smart MS510TXM,NETGEAR,"Commutateur - L3 Lite - intelligent - 4 x 100/1000/2.5G + 4 x 1/2.5/5/10GBase-T + 2 x SFP+ 10 Go (liaison montante) - Montable sur rack, de bureau",718.48,,,,,,,,,,Taille de tampon de paquet: 2 MB ¦ Entrées ACL (entrée): 100 ¦ Prise en charge de VLAN: 256 ¦ Groupes IGMP: 256 ¦ Files d'attente prioritaires: 8 ¦ Entrées de surveillance: 256,,"Prise en charge d'ACL, authentification 802.1x, QoS avancée, prise en charge DSCP, protection contre les attaques de Déni de Service, interrogateur IGMP, IGMP snooping, limitation du débit de sortie, EEE, test de câble, 2 ventilateurs, GVRP, Voice VLAN, prise en charge LLDP, LLDP-MED, LACP, administré sur le cloud, prise en charge VoIP, ZTP, DHCP snooping, ports protégés, prévention des boucles, mise en miroir des ports, Double image du micrologiciel, possibilité d'évolution vers de nouveaux micrologiciels, stockage et retransmission, WRR, SP, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Unknown Storm Control, contrôle du flux, mode duplex intégral, multidiffusion inconnue de blocage, client DHCP, Guest VLAN, prise en charge DiffServ, détection de bouclage, client DNS, BPDU, EAPOL, prise en charge du protocole SNTP, UDP, prise en charge de Syslog",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,Europe,,,,,,,,,,,"IEEE 802.1x, IEEE 802.1p, IEEE 802.3az, IEEE 802.1ab (LLDP), IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, UPnP",,"Débit filaire: 140 Gbps ¦ Taux de transfert (paquets de 64 octets): 14,8 Mpps ¦ Latence de cuivre de 2,5 Gops (paquets de 64 octets): 5.903 µs ¦ Latence de cuivre de 2,5 Gops (paquets de 1518 octets): 6.040 µs ¦ Latence de cuivre de 2,5 Gops (paquets de 9216 octets): 6.079 µs ¦ Latence de cuivre de 10 Gops (paquets de 64 octets): 2.420 µs ¦ Latence de cuivre de 10 Gops (paquets de 1518 octets): 2.501 µs ¦ Latence de cuivre de 10 Gops (paquets de 9216 octets): 2.499 µs ¦ Latence de fibre de 10 Gops (paquets de 64 octets): 1.257 µs ¦ Latence de fibre de 10 Gops (paquets de 1518 octets): 1.337 µs ¦ Latence de fibre de 10 Gops (paquets de 9216 octets): 1.348 µs",2.08 kg,4 x 100/1000/2.5G + 4 x 1/2.5/5/10GBase-T + 2 x SFP+ 10 Go (liaison montante),,,,,,,,,,"IGMP, STP, RSTP, MSTP, IGMPv2, IGMPv3, MLD, MLDv2","IPv6, SNMP 1, SNMP 2c, SNMP 3, HTTP, HTTPS, RADIUS, RSTP, RMON 1, RMON 2, RMON 3, RMON 9, TACACS+",,,,,,,,,,,,10KB,,,32 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
4861469,TP-Link TL-SG116,TP-LINK,Link TL-SG116 - Commutateur - 16 x 10/100/1000 - de bureau,58.96,,,,,,,,,,,,"Contrôle du flux, auto-négociation, auto-uplink (MDI/MDI-X auto), IGMP snooping, stockage et retransmission, sans ventilateur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3u, IEEE 802.3i, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x",,"Taux de transfert des paquets: 23,8 Mpps",,16 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,10KB,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
4861470,TP-Link TL-SG116E Unmanaged Pro,TP-LINK,Link TL-SG116E Unmanaged Pro - Commutateur - non géré - 16 x 10/100/1000 - de bureau,69.2,,,,,,,,,,ID de VLAN: 4000 ¦ Prise en charge de VLAN: 32,,"Auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, mise en miroir des ports, stockage et retransmission, fonction de diagnostic de câble, sans ventilateur, prévention des boucles, Storm Control, limite de vitesse, Static Link Aggregation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3u, IEEE 802.3i, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x",,"Taux de transfert des paquets: 23,81 Mpps ¦ Capacité de commutation: 32 Gbps",,16 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,9KB,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
4861806,HPE FlexFabric 5710 48SFP+ 6QS+/2QS28,HP ENT,Commutateur - C3 - Géré - 48 x 1 Gigabit / 10 Gigabit SFP+ - Montable sur rack,22343.0,,,En option,,,,,,,Entrées de table de routage IPv4: 16000 ¦ Entrées de table de routage IPv6: 8000 ¦ Interfaces virtuelles (VLAN): 4094 ¦ Entrées ARP: 68000 ¦ Entrées statiques ARP: 1000,,"Contrôle du flux, compatible DHCP, prise en charge de BOOTP, prise en charge d'ARP, prise en charge du réseau local (LAN) virtuel, IGMP snooping, prise en charge de Syslog, mise en miroir des ports, prise en charge DiffServ, File d'attente WRR, prise en charge d'IPv6, prise en charge du protocole SNTP, WFQ, WRED, sFlow, PIM snooping, Prise en charge de STP, prise en charge RSTP, Prise en charge MSTP, tunnellisation, prise en charge DCBX, contrôle des flux basé sur la priorité, DHCP snooping, prise en charge d'ACL, QoS, support d'images étendues, snooping MLD, prise en charge DLDP, ECMP, prise en charge IPv4, prise en charge LLDP, relais DHCP, Port Security, DCB, rôle basé sur le contrôle d'accès, MIB, synchronisation temporelle NTP, tampon 12 MB, transfert FCoE, CoS, SP, IRF technology, prise en charge DSCP, prise en chagre FCoE, ToR, 4 emplacements pour plateau de ventilateur",,,Comware v7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.1D, IEEE 802.1Q, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.3ae, IEEE 802.1s, IEEE 802.1ad, IEEE 802.3ah, IEEE 802.1ag, IEEE 802.1ab (LLDP), IEEE 802.1Qbb, IEEE 802.3ag",,Débit: 1071 Mpps ¦ Capacité de routage/commutation: 1440 Gbps ¦ Latence (10 Gops): 1.5 µs,8.61 kg,48 x 1 Gigabit / 10 Gigabit SFP+,,,,,,,,,,"OSPF, BGP-4, IS-IS, RIP-1, RIP-2, BGP, IGMPv2, IGMP, VRRP, OSPFv2, IGMPv3, OSPFv3, routage statique IPv4, routage statique IPv6, ECMP, RIPng, MPLS, Bidirectional Forwarding Detection (BFD)","SNMP 1, Telnet, SNMP 3, SNMP 2c, TFTP, SSH, SSH-2, CLI",,,,,,,,,,,10 Gigabit Ethernet,Oui,,,208 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
